Order ID,Order Date,Region,Category,Sub-Category,Quantity,Sales,Profit,Customer Segment,Latitude,Longitude
ORD-2024-10481,2025-07-17,North,Office Supplies,Binders,1,73.01,8.6,Home Office,40.5493,-88.2832
ORD-2024-10175,2025-07-17,East,Technology,Monitors,9,9033.75,1255.18,Corporate,39.9979,-74.7651
ORD-2024-10091,2025-07-18,Central,Office Supplies,Fasteners,5,193.35,38.93,Corporate,33.9955,-97.5484
ORD-2025-10482,2025-07-22,South,Furniture,Furnishings,6,1810.56,441.13,Corporate,33.0648,-83.6098
ORD-2024-11000,2025-07-22,West,Technology,Smartphones,4,4850.12,1038.31,Corporate,37.6241,-121.5893
ORD-2023-10972,2025-07-22,South,Furniture,Chairs,2,1517.68,259.02,Corporate,32.4451,-84.4253
ORD-2024-10439,2025-07-23,East,Furniture,Bookcases,6,4412.46,1523.45,Corporate,39.3136,-75.318
ORD-2023-11092,2025-07-23,West,Office Supplies,Binders,8,735.2,221.93,Consumer,38.9942,-123.5017
ORD-2023-10315,2025-07-24,North,Technology,Laptops,7,9617.3,2686.26,Consumer,41.9754,-87.8965
ORD-2023-11101,2025-07-24,South,Furniture,Chairs,5,2101.95,715.5,Consumer,33.291,-83.1885
ORD-2023-10864,2025-07-24,North,Office Supplies,Binders,5,434.5,62.97,Home Office,40.4436,-87.1384
ORD-2025-11163,2025-07-25,West,Furniture,Bookcases,6,3535.44,856.92,Consumer,39.1651,-122.2389
ORD-2023-10870,2025-07-25,South,Office Supplies,Fasteners,6,233.64,26.86,Home Office,35.0595,-85.7312
ORD-2025-11151,2025-07-27,East,Technology,Monitors,8,1024.56,330.54,Home Office,40.4692,-74.7255
ORD-2024-10880,2025-07-27,South,Furniture,Bookcases,6,1771.56,455.27,Corporate,34.4415,-82.9441
ORD-2025-11049,2025-07-27,South,Technology,Laptops,1,1016.68,200.82,Corporate,33.0186,-83.9255
ORD-2023-10975,2025-07-28,East,Technology,Monitors,9,13299.93,3778.02,Consumer,39.8071,-73.81
ORD-2025-10953,2025-08-01,East,Technology,Accessories,1,181.59,59.98,Corporate,40.6046,-72.59
ORD-2025-10452,2025-08-03,West,Technology,Laptops,6,3969.66,1337.57,Corporate,38.1005,-122.8709
ORD-2024-10727,2025-08-04,North,Furniture,Chairs,6,4747.68,1027.02,Consumer,40.7204,-88.6761
ORD-2025-10923,2025-08-04,East,Technology,Laptops,9,11040.93,2122.58,Consumer,39.8888,-74.7531
ORD-2025-10818,2025-08-05,West,Office Supplies,Art,2,163.0,43.01,Consumer,38.8267,-122.2357
ORD-2024-10433,2025-08-05,West,Technology,Monitors,3,3030.78,1047.5,Corporate,37.8451,-123.5751
ORD-2024-11144,2025-08-06,South,Office Supplies,Labels,4,43.76,10.14,Consumer,34.8294,-83.7196
ORD-2024-10808,2025-08-08,Central,Office Supplies,Art,2,137.02,27.7,Consumer,31.4797,-96.1735
ORD-2024-11183,2025-08-09,South,Office Supplies,Paper,9,105.57,10.92,Corporate,33.8796,-85.6428
ORD-2024-10907,2025-08-09,East,Office Supplies,Storage,5,302.5,87.51,Consumer,40.5877,-74.0519
ORD-2024-10142,2025-08-09,North,Office Supplies,Fasteners,1,109.21,13.94,Consumer,40.8754,-86.2927
ORD-2024-10448,2025-08-11,North,Office Supplies,Binders,6,118.62,38.88,Consumer,42.928,-87.1227
ORD-2025-10881,2025-08-12,West,Furniture,Tables,9,6589.71,1703.26,Consumer,37.6618,-122.6841
ORD-2023-11191,2025-08-12,Central,Furniture,Chairs,7,4762.1,1247.71,Corporate,33.2296,-96.6607
ORD-2025-10170,2025-08-12,Central,Office Supplies,Storage,1,123.85,39.89,Home Office,31.4635,-96.7595
ORD-2025-10221,2025-08-12,East,Technology,Laptops,2,1395.9,305.39,Corporate,41.632,-74.1283
ORD-2025-10044,2025-08-13,North,Technology,Laptops,3,1963.2,261.6,Home Office,40.534,-86.771
ORD-2024-10013,2025-08-13,North,Office Supplies,Binders,3,399.36,66.95,Home Office,40.9822,-88.3539
ORD-2023-11062,2025-08-14,North,Technology,Monitors,6,4837.14,1191.24,Consumer,40.8722,-88.1392
ORD-2023-10375,2025-08-14,East,Technology,Smartphones,2,1673.06,454.98,Consumer,41.4831,-73.9478
ORD-2024-10211,2025-08-14,East,Office Supplies,Labels,1,67.47,12.01,Consumer,39.8274,-72.8725
ORD-2025-10347,2025-08-15,South,Furniture,Furnishings,6,587.58,69.68,Home Office,34.8877,-83.2763
ORD-2024-11039,2025-08-15,West,Office Supplies,Art,9,290.88,33.18,Corporate,36.9913,-122.5657
ORD-2025-10026,2025-08-15,North,Furniture,Furnishings,3,895.08,260.91,Consumer,43.3331,-86.8138
ORD-2024-11123,2025-08-15,North,Furniture,Furnishings,8,1288.64,369.3,Consumer,40.4596,-88.9342
ORD-2024-10028,2025-08-15,North,Furniture,Tables,1,66.66,23.14,Home Office,41.7699,-86.4021
ORD-2024-10841,2025-08-15,North,Office Supplies,Labels,5,339.55,97.42,Home Office,41.9942,-87.6364
ORD-2025-10515,2025-08-16,North,Furniture,Bookcases,4,1448.48,205.15,Corporate,40.6945,-87.1595
ORD-2023-10234,2025-08-17,East,Technology,Accessories,3,995.1,275.3,Consumer,41.6791,-74.3647
ORD-2024-10100,2025-08-18,West,Technology,Laptops,9,12388.95,1540.9,Consumer,38.6017,-121.026
ORD-2025-10266,2025-08-19,South,Office Supplies,Binders,6,598.8,112.3,Consumer,32.8603,-84.318
ORD-2025-11148,2025-08-21,East,Furniture,Furnishings,9,3408.48,564.69,Home Office,40.0742,-73.1274
ORD-2024-10895,2025-08-24,West,Technology,Accessories,9,3794.4,568.75,Consumer,38.0077,-122.0157
ORD-2025-10500,2025-08-25,South,Office Supplies,Binders,9,399.24,40.29,Consumer,34.6427,-84.7001
ORD-2025-10866,2025-08-26,South,Office Supplies,Fasteners,4,488.36,110.94,Home Office,34.9943,-84.2889
ORD-2025-10389,2025-08-27,North,Technology,Printers,4,901.56,251.39,Consumer,40.852,-87.0421
ORD-2024-10496,2025-08-28,North,Office Supplies,Storage,4,385.76,80.06,Home Office,42.7579,-88.1795
ORD-2024-10502,2025-08-29,Central,Furniture,Bookcases,8,5148.16,1390.72,Home Office,33.8482,-95.5786
ORD-2024-10286,2025-08-29,North,Office Supplies,Binders,5,746.75,158.74,Home Office,41.2088,-86.1792
ORD-2025-11199,2025-08-30,South,Technology,Accessories,3,1407.15,476.55,Corporate,32.6711,-85.282
ORD-2025-10134,2025-08-30,West,Office Supplies,Binders,9,612.99,202.39,Consumer,36.8276,-121.2374
ORD-2025-11193,2025-09-01,Central,Technology,Monitors,1,517.97,171.41,Corporate,33.2396,-97.8407
ORD-2023-10024,2025-09-02,East,Office Supplies,Storage,2,279.14,34.27,Corporate,40.5338,-73.6601
ORD-2025-11070,2025-09-02,North,Office Supplies,Labels,1,111.46,12.68,Corporate,40.6285,-86.4826
ORD-2025-10404,2025-09-04,West,Furniture,Tables,8,3147.76,627.03,Corporate,38.6857,-122.4038
ORD-2025-11016,2025-09-07,East,Office Supplies,Labels,5,347.25,56.97,Consumer,42.1142,-74.2527
ORD-2025-10257,2025-09-07,South,Technology,Monitors,5,4126.05,1046.15,Consumer,35.2013,-83.8842
ORD-2025-11079,2025-09-07,East,Office Supplies,Storage,9,643.5,173.26,Consumer,41.1168,-75.0081
ORD-2024-11108,2025-09-08,South,Furniture,Furnishings,3,2030.85,278.55,Consumer,34.8948,-84.6055
ORD-2023-10162,2025-09-08,West,Office Supplies,Storage,7,201.74,59.67,Home Office,36.7616,-123.8816
ORD-2023-11104,2025-09-09,East,Technology,Monitors,3,3328.86,880.31,Consumer,40.8921,-73.9238
ORD-2024-10859,2025-09-09,South,Furniture,Furnishings,5,2002.7,343.25,Home Office,34.4071,-83.2172
ORD-2024-10610,2025-09-10,North,Furniture,Tables,1,188.33,42.26,Home Office,40.6163,-86.9353
ORD-2025-10599,2025-09-10,West,Office Supplies,Fasteners,9,516.78,98.02,Home Office,36.8371,-121.3449
ORD-2024-11192,2025-09-10,West,Office Supplies,Binders,7,546.42,151.46,Consumer,38.7321,-122.297
ORD-2025-10842,2025-09-11,Central,Office Supplies,Fasteners,3,192.42,33.07,Home Office,33.4074,-97.3539
ORD-2024-11102,2025-09-12,Central,Furniture,Furnishings,7,2913.61,537.36,Corporate,32.6902,-95.8321
ORD-2023-11185,2025-09-14,Central,Technology,Printers,4,1117.84,230.65,Corporate,32.6545,-97.2236
ORD-2023-10921,2025-09-14,North,Office Supplies,Storage,8,449.12,81.48,Corporate,41.8607,-86.6451
ORD-2024-10904,2025-09-16,South,Office Supplies,Labels,9,543.78,92.69,Consumer,33.2546,-85.3667
ORD-2025-10578,2025-09-16,North,Technology,Monitors,4,3194.24,377.09,Consumer,42.5141,-86.6519
ORD-2024-11090,2025-09-16,East,Furniture,Chairs,1,379.6,85.06,Home Office,39.5147,-74.7864
ORD-2024-10310,2025-09-18,Central,Technology,Accessories,7,863.24,159.47,Consumer,31.7026,-97.2532
ORD-2023-10303,2025-09-19,Central,Technology,Monitors,5,1764.6,594.53,Home Office,32.6278,-96.0505
ORD-2025-10254,2025-09-19,North,Furniture,Furnishings,6,1813.44,598.68,Consumer,42.3315,-87.267
ORD-2023-10843,2025-09-19,North,Office Supplies,Binders,6,480.96,118.72,Corporate,41.4352,-86.6055
ORD-2025-10788,2025-09-19,North,Technology,Monitors,9,6619.86,1161.23,Consumer,41.792,-86.1925
ORD-2024-11093,2025-09-21,North,Furniture,Chairs,8,5552.48,1517.75,Consumer,42.2805,-88.751
ORD-2024-11096,2025-09-21,East,Technology,Smartphones,1,397.99,106.34,Consumer,41.2413,-74.5307
ORD-2023-10057,2025-09-22,East,Technology,Laptops,1,1071.62,156.12,Consumer,41.2718,-75.2971
ORD-2024-10553,2025-09-23,North,Technology,Accessories,3,759.84,259.45,Consumer,40.9027,-86.5626
ORD-2023-10807,2025-09-23,West,Technology,Smartphones,9,11723.13,1432.49,Consumer,36.9564,-121.4083
ORD-2025-10341,2025-09-23,South,Technology,Accessories,7,1194.97,283.0,Corporate,33.0868,-83.9594
ORD-2024-11003,2025-09-24,Central,Furniture,Furnishings,5,2930.15,979.92,Consumer,33.3592,-96.759
ORD-2023-10300,2025-09-29,North,Office Supplies,Binders,4,552.76,61.77,Corporate,41.294,-88.4919
ORD-2025-10890,2025-09-29,West,Office Supplies,Storage,6,122.46,38.02,Home Office,36.3745,-123.0076
ORD-2023-10846,2025-09-30,East,Office Supplies,Binders,9,419.31,71.33,Home Office,41.1723,-72.6911
ORD-2023-10306,2025-09-30,North,Technology,Laptops,2,2278.64,357.94,Consumer,42.9917,-86.8316
ORD-2025-10791,2025-10-03,South,Furniture,Chairs,7,2271.64,685.53,Consumer,34.6143,-83.893
ORD-2023-10942,2025-10-03,Central,Technology,Laptops,9,2797.74,932.1,Consumer,32.0576,-95.5754
ORD-2025-10848,2025-10-04,Central,Office Supplies,Labels,2,239.92,78.32,Consumer,33.2889,-96.6157
ORD-2023-10345,2025-10-05,Central,Furniture,Bookcases,3,1996.32,395.4,Corporate,31.6097,-96.9558
ORD-2025-10851,2025-10-05,North,Technology,Monitors,6,5668.62,1710.19,Corporate,41.7592,-86.5361
ORD-2023-10405,2025-10-05,North,Office Supplies,Fasteners,6,524.4,88.45,Corporate,42.018,-87.9886
ORD-2023-10918,2025-10-06,North,Furniture,Chairs,8,5499.04,952.04,Corporate,43.3085,-88.7976
ORD-2023-10348,2025-10-08,East,Technology,Smartphones,2,1049.02,358.39,Consumer,40.4804,-75.3799
ORD-2024-10127,2025-10-09,South,Technology,Monitors,6,4581.66,975.05,Consumer,34.4687,-83.1338
ORD-2023-10327,2025-10-09,East,Furniture,Tables,7,400.12,47.54,Corporate,40.0529,-72.931
ORD-2024-10853,2025-10-10,Central,Technology,Monitors,2,1846.8,248.53,Consumer,32.1534,-95.5647
ORD-2024-10193,2025-10-11,South,Office Supplies,Labels,9,937.44,99.68,Consumer,34.5109,-83.4733
ORD-2023-10363,2025-10-12,East,Furniture,Chairs,1,310.22,64.51,Consumer,39.2668,-72.6176
ORD-2024-10532,2025-10-12,East,Technology,Smartphones,3,2475.66,252.19,Consumer,41.3928,-74.5917
ORD-2023-10186,2025-10-13,West,Furniture,Bookcases,4,2106.92,398.19,Consumer,38.7631,-123.0748
ORD-2024-10061,2025-10-13,Central,Office Supplies,Labels,3,41.49,4.47,Corporate,33.895,-97.9593
ORD-2024-10085,2025-10-14,Central,Furniture,Bookcases,8,5222.56,631.57,Consumer,33.3878,-96.6749
ORD-2025-10236,2025-10-16,East,Technology,Smartphones,6,2378.64,262.54,Home Office,39.5024,-74.7803
ORD-2023-11020,2025-10-16,West,Furniture,Chairs,5,723.05,94.59,Consumer,36.3121,-122.5131
ORD-2023-10600,2025-10-16,West,Technology,Printers,4,3672.6,1098.9,Corporate,37.1787,-122.1243
ORD-2024-10397,2025-10-17,West,Furniture,Bookcases,6,3392.58,604.59,Consumer,37.1666,-123.0196
ORD-2025-10806,2025-10-17,West,Furniture,Chairs,4,2373.16,349.78,Consumer,38.5045,-123.775
ORD-2025-10116,2025-10-17,East,Technology,Monitors,3,3279.42,414.36,Consumer,41.9215,-72.9492
ORD-2025-10050,2025-10-18,West,Office Supplies,Paper,9,304.47,54.42,Consumer,38.2783,-122.1397
ORD-2023-10390,2025-10-18,East,Technology,Smartphones,4,1595.84,323.61,Consumer,41.8897,-74.95
ORD-2023-10966,2025-10-19,Central,Technology,Accessories,3,2013.78,297.68,Consumer,31.5136,-97.5785
ORD-2024-10475,2025-10-21,South,Technology,Smartphones,2,2955.0,964.91,Consumer,34.6327,-85.784
ORD-2023-10861,2025-10-21,East,Technology,Printers,1,238.16,58.34,Consumer,40.9612,-72.5197
ORD-2024-10049,2025-10-22,West,Technology,Laptops,2,1811.66,254.29,Corporate,38.842,-122.3551
ORD-2023-10672,2025-10-23,West,Furniture,Bookcases,2,176.28,55.68,Home Office,36.4658,-121.4253
ORD-2024-10103,2025-10-25,East,Office Supplies,Storage,3,148.14,17.17,Home Office,41.0097,-75.1612
ORD-2023-10531,2025-10-25,South,Furniture,Tables,3,169.38,17.78,Corporate,32.5306,-83.1591
ORD-2024-10631,2025-10-25,North,Office Supplies,Storage,7,131.67,14.07,Consumer,42.3857,-86.6419
ORD-2025-10671,2025-10-27,Central,Office Supplies,Fasteners,6,166.26,57.14,Corporate,33.9136,-96.5817
ORD-2025-10932,2025-10-28,South,Furniture,Furnishings,9,2337.84,345.72,Home Office,33.8013,-84.5967
ORD-2024-10505,2025-10-28,West,Furniture,Chairs,3,2104.23,301.94,Corporate,37.2257,-122.6156
ORD-2023-10447,2025-10-29,East,Technology,Accessories,8,5796.88,1553.07,Consumer,41.5344,-73.7002
ORD-2025-10497,2025-11-01,South,Technology,Accessories,7,1467.34,357.09,Consumer,34.9266,-84.5579
ORD-2023-10111,2025-11-04,West,Office Supplies,Paper,1,73.94,23.09,Consumer,38.0962,-122.0255
ORD-2025-10800,2025-11-04,East,Technology,Smartphones,2,2158.68,438.22,Corporate,40.9879,-73.3981
ORD-2023-10678,2025-11-04,South,Technology,Smartphones,3,2437.32,281.78,Consumer,32.9613,-84.3509
ORD-2025-10365,2025-11-05,Central,Technology,Laptops,3,1719.51,475.23,Consumer,31.5894,-97.1435
ORD-2025-11076,2025-11-05,West,Technology,Accessories,1,575.52,159.41,Corporate,37.7379,-121.9627
ORD-2023-11047,2025-11-06,North,Technology,Monitors,9,10481.85,3629.15,Consumer,43.2297,-87.3278
ORD-2023-11002,2025-11-06,South,Technology,Accessories,6,1838.64,465.02,Consumer,34.4798,-84.3692
ORD-2024-11063,2025-11-06,South,Office Supplies,Labels,4,307.52,56.33,Home Office,34.1513,-85.6752
ORD-2024-10418,2025-11-08,East,Office Supplies,Paper,3,142.29,33.63,Home Office,39.976,-74.4204
ORD-2025-10914,2025-11-08,East,Furniture,Bookcases,1,448.5,89.67,Home Office,40.6303,-75.3691
ORD-2024-11171,2025-11-09,West,Furniture,Bookcases,6,2918.4,332.22,Home Office,36.695,-123.089
ORD-2025-10002,2025-11-10,North,Furniture,Tables,4,798.24,132.6,Consumer,43.2927,-88.1358
ORD-2024-10223,2025-11-11,West,Furniture,Bookcases,2,1100.1,250.54,Consumer,37.721,-123.3311
ORD-2025-10785,2025-11-12,North,Technology,Laptops,2,2270.78,276.25,Corporate,42.2104,-88.2878
ORD-2023-10552,2025-11-12,East,Furniture,Furnishings,6,1914.42,493.5,Home Office,39.8338,-73.9563
ORD-2023-10432,2025-11-14,West,Office Supplies,Storage,2,265.0,60.57,Consumer,36.2914,-123.8964
ORD-2023-10732,2025-11-15,West,Office Supplies,Binders,8,609.36,72.44,Consumer,36.9321,-123.8092
ORD-2025-10653,2025-11-15,Central,Technology,Monitors,8,6360.96,832.2,Consumer,31.6008,-97.2804
ORD-2023-10087,2025-11-17,North,Technology,Printers,2,1119.96,127.25,Consumer,42.7859,-87.4137
ORD-2024-10130,2025-11-17,East,Furniture,Bookcases,5,3325.95,872.02,Consumer,40.7508,-74.6255
ORD-2023-10855,2025-11-18,North,Office Supplies,Labels,4,179.16,35.83,Corporate,43.1734,-87.9388
ORD-2025-10218,2025-11-22,North,Furniture,Tables,4,759.24,218.16,Corporate,40.6394,-87.2786
ORD-2025-10092,2025-11-22,West,Technology,Accessories,3,2498.31,825.39,Consumer,36.6164,-122.8837
ORD-2025-10122,2025-11-25,North,Technology,Monitors,9,2566.8,884.0,Corporate,41.9003,-86.5071
ORD-2023-10192,2025-11-26,Central,Furniture,Chairs,2,667.34,153.04,Consumer,32.7573,-96.1902
ORD-2024-10247,2025-11-26,South,Office Supplies,Art,9,577.26,98.08,Consumer,35.2275,-85.4935
ORD-2024-10682,2025-11-28,West,Office Supplies,Labels,2,286.0,51.46,Corporate,37.0991,-122.7357
ORD-2023-10795,2025-11-28,North,Office Supplies,Fasteners,5,51.35,6.44,Corporate,41.6436,-87.8967
ORD-2024-10271,2025-11-28,West,Office Supplies,Paper,5,235.3,35.38,Home Office,38.9977,-121.7773
ORD-2024-11120,2025-11-28,Central,Office Supplies,Fasteners,7,766.43,172.51,Home Office,33.1004,-97.3689
ORD-2025-11052,2025-11-28,North,Office Supplies,Binders,2,160.56,28.02,Consumer,42.8495,-86.2646
ORD-2024-10436,2025-11-28,North,Furniture,Tables,5,3468.75,748.92,Consumer,42.8417,-89.1251
ORD-2024-10715,2025-11-29,Central,Furniture,Furnishings,3,704.97,151.5,Consumer,33.1859,-98.1436
ORD-2024-10073,2025-11-30,North,Furniture,Chairs,4,1281.12,321.83,Consumer,41.1509,-88.9512
ORD-2024-10778,2025-12-01,North,Technology,Smartphones,9,5982.39,1609.97,Consumer,42.1895,-87.07
ORD-2023-10438,2025-12-01,Central,Office Supplies,Paper,4,324.68,37.83,Consumer,31.6202,-97.1455
ORD-2025-10377,2025-12-02,West,Technology,Accessories,7,1183.07,232.56,Corporate,37.6436,-122.8122
ORD-2024-11060,2025-12-03,South,Furniture,Bookcases,6,3403.38,596.78,Consumer,32.6121,-84.6312
ORD-2024-10244,2025-12-05,West,Furniture,Furnishings,4,1948.04,255.25,Consumer,38.5284,-123.7064
ORD-2024-10640,2025-12-05,West,Technology,Printers,3,1473.24,283.37,Consumer,36.5154,-122.8551
ORD-2024-11168,2025-12-06,South,Technology,Accessories,8,1350.64,145.55,Consumer,35.0742,-83.8823
ORD-2025-10344,2025-12-06,South,Office Supplies,Art,3,191.16,66.85,Corporate,34.285,-84.8022
ORD-2023-10093,2025-12-07,South,Technology,Monitors,8,10042.4,3000.31,Corporate,34.03,-85.8576
ORD-2023-10894,2025-12-08,North,Furniture,Bookcases,8,421.92,75.95,Corporate,42.2864,-86.3899
ORD-2023-10240,2025-12-08,North,Furniture,Furnishings,7,1709.26,193.5,Corporate,42.2158,-86.5087
ORD-2023-10630,2025-12-10,Central,Technology,Smartphones,8,10610.48,3138.47,Home Office,33.4486,-97.9353
ORD-2025-10941,2025-12-10,South,Office Supplies,Paper,4,174.28,43.17,Home Office,34.9564,-85.6887
ORD-2023-10066,2025-12-12,South,Technology,Smartphones,7,4910.78,1411.68,Home Office,33.8509,-85.4616
ORD-2025-10305,2025-12-12,North,Office Supplies,Art,4,303.76,40.5,Corporate,40.4132,-87.8637
ORD-2025-10974,2025-12-12,North,Technology,Monitors,6,6803.7,2154.83,Consumer,41.2632,-87.6718
ORD-2023-10150,2025-12-12,North,Furniture,Tables,8,2324.32,559.25,Consumer,42.1097,-88.9986
ORD-2025-10299,2025-12-13,East,Technology,Monitors,6,2975.22,524.0,Consumer,39.5818,-73.8301
ORD-2025-10938,2025-12-13,North,Furniture,Bookcases,9,2368.98,583.82,Consumer,41.4076,-86.9423
ORD-2025-10575,2025-12-13,South,Furniture,Bookcases,7,1703.31,468.99,Home Office,34.2059,-83.3512
ORD-2025-10647,2025-12-15,West,Furniture,Furnishings,8,6024.88,1644.68,Consumer,38.3524,-122.6296
ORD-2025-10470,2025-12-17,South,Office Supplies,Art,1,7.12,2.35,Home Office,34.2679,-85.0619
ORD-2025-10323,2025-12-17,East,Office Supplies,Labels,7,1021.44,233.05,Corporate,40.1317,-73.139
ORD-2024-10328,2025-12-17,South,Office Supplies,Art,2,247.96,25.24,Home Office,33.5883,-83.4929
ORD-2023-10021,2025-12-18,North,Office Supplies,Labels,9,210.69,27.56,Consumer,42.8454,-86.5571
ORD-2023-11155,2025-12-21,East,Technology,Smartphones,8,10228.48,1787.46,Home Office,41.9627,-74.213
ORD-2023-10078,2025-12-22,East,Technology,Accessories,2,2485.02,260.27,Corporate,40.1694,-73.7594
ORD-2024-10901,2025-12-22,North,Technology,Accessories,8,8330.08,1939.24,Consumer,41.4916,-87.3266
ORD-2023-10534,2025-12-24,East,Technology,Laptops,5,5625.55,890.27,Corporate,41.3296,-73.4408
ORD-2024-10343,2025-12-28,Central,Office Supplies,Fasteners,2,104.06,35.18,Consumer,32.4004,-97.7964
ORD-2024-10430,2025-12-28,Central,Furniture,Bookcases,1,677.28,232.72,Consumer,32.5683,-97.8692
ORD-2024-10460,2025-12-29,South,Office Supplies,Storage,2,206.1,64.85,Consumer,34.9193,-84.8504
ORD-2023-10567,2025-12-31,East,Furniture,Tables,6,2641.02,288.61,Home Office,39.6762,-75.4297
ORD-2024-10001,2025-12-31,Central,Office Supplies,Art,1,126.13,18.82,Home Office,33.2142,-96.3863
